uid	GG1.69	GG1.70	GG1.71	GG1.72	GG1.73	GG1.74	GG1.75	GG1.76	GG1.77	GG1.78	GG1.79	GG1.80	GG1.81	GG1.82	GG1.83	GG1.84	GG1.85	GG1.86	GG1.87	GG1.88	GG1.89	GG1.90	GG1.91	GG1.92	GG1.93	GG1.94	GG1.95	GG1.96	GG1.R2.38	GG1.R2.39	GG1.R2.40	GG1.R2.41	GG1.R2.42	GG1.R2.43	GG1.R2.44	GG1.R2.45	GG1.R2.46	GG1.R2.47	GG1.R2.48
Akr1e1	6.442611804	0	0	0	5.650764559	0	4.991861931	5.799346388	0	0	5.094658343	4.697662633	5.741736624	0	0	7.126188211	0	4.418864577	0	4.246408087	3.005399988	0	8.209697044	3.381283373	0	0	8.325665241	7.485587833	0.678071905	3.651912745	0	0	7.515621	3.95419631	6.358607249	0	0	0	1.124328135
Akr7a5	0	0	0	0	0	0	0	0	0	0	5.517590658	6.094869433	0.782408565	7.266786541	0	0	0	0	0	5.796234335	0	0	0	0	0	0	0	0	2.049630768	5.146492307	3.615887074	0	0	1.475084883	0.622930351	0	0	0	0
Akt1	0	0	5.781884235	0	9.45920618	6.982537314	2.367371066	1.176322773	0	0	0	0	0	0	0	0.333423734	0	0	0	2.821710215	2.691534165	0	0	2.580145484	2.378511623	0	0.526068812	2.10433666	4.084064265	4.447579197	0	3.477677328	0	0	5.787118983	5.757823336	0	4.147306699	0
Akt1s1	6.526538363	0	0	0	0	0	0	0	0	0	0	0	0	4.854993017	0	0	0	0	0	1.464668267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akt2	0.970853654	6.359134582	5.053111336	0	0.879705766	7.5980525	0	0	0	0	7.562624039	0	3.087462841	0	0	0	0	0	0	6.968897145	0.739848103	1.350497247	0	0	3.750606505	0	4.59454855	2.09085343	0	0	0	0	0	0	0	0	6.873198003	0	0
Akt3	0	0	3.753818443	4.21490191	0	5.786073552	4.685379552	0	0	0	0	3.85698569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782408565	0	2.545968369	0	0
Aktip	0	0.443606651	6.921959917	0	0.650764559	0	1.891419187	0	6.452035274	0	0.333423734	4.087462841	0.070389328	0	0	0	0	0	0	0	0	7.689508839	0.687060688	0.389566812	0	0.669026766	2.456806149	6.09592442	0.555816155	0	0	0.464668267	1.021479727	0	0	0	0	6.428276414	6.688180359
Alad	1.35614381	4.061776198	0	0.321928095	0	7.154413085	0	4.539158811	0	0	3.960697039	4.671293372	0	4.657640005	0	5.679761574	5.665051614	0	5.29351763	5.691813297	6.915998852	4.956985925	3.316145742	0	4.427606173	0	3.109360559	1.344828497	5.265661925	0	2.533563348	7.171427027	0	2.589763487	0	4.625854931	3.721372659	2.198494154	5.675533686
Alas1	8.308839563	1.59454855	8.393304644	0.50589093	5.835924074	9.548301751	8.658889818	7.03496399	6.672000957	0	9.133964173	7.796234335	8.156032499	10.08189615	8.934870291	9.924604693	0	4.356848079	0	8.567271631	1.063502942	8.870518845	8.917103507	5.515699838	10.13309082	9.588639688	5.577428828	4.199279721	4.712045449	0	10.35075138	0	9.438064085	9.818550224	8.00270252	0	9.084436374	0	7.131651214
Alas2	0	0	0	0	0	0	0	0	0	0	1.316145742	0	0	0	0	0	0	0	0	0.432959407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcam	0	0	0	0	0	0.189033824	0.82374936	0	2.931683057	0	0	0	0	0	0	0	0	0	0	5.218781168	0	0	6.72410452	0	0	0	1.028569152	1.531069493	0	0	4.621758857	0	0	1.263034406	5.687340687	0	0	0.176322773	0
Aldh16a1	0	0	0	3.783456654	6.06436554	7.357024093	0	0	0	0	0	0	0	0	0	0.344828497	0	0	0	0.333423734	0	0	5.836681593	0	0	0	0	1.23878686	0.704871964	0.879705766	0	1.182692298	8.055390905	1.077242999	7.357991784	0	0.298658316	0	3.682573297
Aldh18a1	7.01936833	0	0	3.963474124	0	5.192194165	0	6.344650989	8.296870333	0	0	0	0	0	0	3.386810946	0.35614381	4.301587647	0	3.854993017	0	4.368069877	1.070389328	0	6.060479781	0	0	0	0	0	3.766595162	8.194067347	0	5.340562269	2.769771739	8.411638092	1.333423734	0	0.454175893
Aldh1a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1b1	0	0	0	0	0	0.389566812	0	0	0	0	0	0	2.538538164	0	0	0	0	0	0	0	0	0.35614381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1l1	0	0	0	0	0.485426827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh2	3.859969548	2.957914599	7.922851957	5.597829098	3.323370069	0	1.124328135	0.378511623	0	6.753016129	0	2.427606173	7.25502857	7.339226481	0	5.087462841	0	1.937344392	0.485426827	6.820306629	0	0.378511623	6.648033951	3.365972428	7.614415387	0	0.622930351	5.232660757	6.703903573	0.411426246	0	7.682011391	0	3.337711092	4.454175893	0	0	8.452941308	6.274075255
Aldh3a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh3a2	0	0	1.910732662	0	0	0	0	0	0	0	0	0	0	0.310340121	0	0	0	0	7.431037874	4.865423978	0	0	0	0	0	0	0	2.280956314	0	0	0	0	0.22650853	0	0	0	0	0	0
Aldh3b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.124328135	0	0	0	0
Aldh3b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh4a1	4.526068812	0	4.204766751	0	0	0	0.970853654	0	0	0	0	0	4.405311683	8.319401167	0	0	0	3.438292852	0	3.657640005	2.163498732	1.952333566	4.790250739	0	5.939461678	0	0.604071324	0.59454855	0	0	0	0	1.98550043	0	3.112700133	0	0	0	0
Aldh5a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298658316	0	0	1.344828497	0	1.765534746	0	0	0	0	0	0	0	0	0	0	0
Aldh6a1	0	0	0	0	0	5.34553831	0	0.263034406	0	0	0	0	0	0	0	0	0	0	0	7.383790679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23227701	0	0	0	0
Aldh7a1	0	0	0	0	0	0	0	0	0.321928095	0	0	0	0	0	0	0	0	0	0.378511623	0	7.075211711	0	0	0	2.451540833	0	0	0	8.06188418	0	0	0	0	3.35614381	0	0	0	0	0
Aldh8a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh9a1	3.988230223	7.003939486	7.46458659	0.485426827	0	7.453023647	3.629939409	5.251340383	7.024474828	0	8.950672533	3.08236197	8.919250686	6.629793734	0	5.694880193	0.773996325	2.861955364	0	8.460046273	2.627606838	8.749869427	8.239407589	7.861211003	7.282254452	0	4.614120869	8.39441982	7.949885059	8.269547501	6.714520291	8.884292647	8.047396608	5.171527106	4.535430915	0	7.002139913	8.059777069	8.829627609
Aldoa	11.4030067	10.2375924	9.42387226	7.900625333	11.46428026	10.03701151	10.20796604	11.07871123	9.064176891	8.814870816	11.56177481	10.06723267	10.62406433	10.66631278	9.866042497	10.58895819	10.63468401	10.6798935	12.08667697	9.206281802	10.75126788	9.355461222	11.08111723	10.90484533	9.99004722	9.153019948	8.595108262	5.028127082	10.44275693	9.510724614	10.38675707	10.50180734	9.286811857	10.24777327	9.43752322	10.30545759	9.513135397	9.267559206	9.067192323
Aldoart1	0	0	0	0	0	0	0	0.40053793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldoart2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldob	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50589093	0	0	0	0	0	0	9.316847184	0
Alg1	0	0	0	0	0	0	0	8.008372594	0	0	0	0	0	0	0	0	0	0	0	7.937697489	2.14404637	0	0	0	7.085552127	0	0	0	0	0	0	0	0	0	0	0	6.658497137	0	0
Alg10b	0	2.358958826	6.506367093	0.378511623	0	1.09085343	0	0	0	0	0	0	0	2.809414444	0	0	0	0	0	0	0	0	0	2.049630768	6.331096084	0	0	0	6.244125943	0.250961574	0	0	4.021479727	0	0	0	0	2.432959407	0
Alg11	0.189033824	0.839959587	0	0	4.513490746	1.448900951	0	0.176322773	0.669026766	6.606442228	6.857732233	1.416839742	0	0	0	7.605701739	3.132576843	7.033312868	0.613531653	0	0.485426827	0.333423734	6.912170803	7.205255651	0	0	8.368331843	0	0.263034406	0	0.189033824	0.214124805	0	0	0	2.887525271	0.443606651	0.176322773	0.613531653
Alg12	0	0	5.251340383	0	0	0	0	0	0	0	0	0.722466024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575312331	0	0	0	0	0	0	0	0	6.65621032	0	0
Alg13	0	2.606442228	4.269781238	0	1.448900951	3.705977902	0	4.203201156	0	0	0	0.713695815	0	0	0	0	0	0	0	0	0	1.411426246	0	0	4.025028794	0	0.790772038	0	0	0	0	0	0	0	3.424922088	0	0	0	5.477677328
Alg14	0	0.956056652	0	0	0	0	0	0.839959587	2.160274831	0	0	0	0	0	0	4.200064862	0	0.948600847	0	0	0	0	0	0	0	0	0	5.560103513	0	5.970393538	0	6.854743739	5.72492307	0	0	0	0	1.350497247	0
Alg2	2.073820233	0	3.862947248	0.454175893	0	0	0	0	5.64587455	0	0	0	0	0	0	0	0	8.025139562	0	0.286881148	0	0.275007047	0	0	0	4.065227623	0	0	0	0	0	7.104126951	0	0	0	0	0	0	0
Alg3	0	3.165107985	8.419286061	0	0	0.604071324	0	0	0	0	0	0	5.904243227	8.623625476	9.904529257	0	0	6.575614878	0.704871964	8.34739991	0	1.275007047	8.824258697	0	1.182692298	0	0	1.182692298	6.478486512	6.605701739	8.713901978	0	0	7.314968365	0	0	0	0.956056652	2.121015401
Alg5	8.341140726	0	7.678353654	6.223229457	0	7.939226578	0	5.457462965	0.59454855	7.349436052	5.897966432	5.322288724	0	7.63314055	0	6.802063937	0	8.273748985	5.166313748	2.924099886	4.691534165	8.396433531	8.674121633	0	7.407692649	8.610175903	0	0.687060688	2.739848103	0.59454855	7.525129251	8.81672769	5.318316841	4.865423978	4.730096466	5.553974808	4.85698569	0	5.761019265
Alg6	0	4.122672719	0.263034406	0	0	0	0	0	0	0	0	0	0	0	0	0.286881148	0	0	9.194879946	0	0	0	7.608217853	0.275007047	0	0	0	0	0	0	0	0	0	0	0	5.025471815	0	0	0
Alg8	0	0	7.237353386	0	0	6.096346199	0	8.481476555	0	0	0	0	0	0	0	0	0	0.475084883	0	2.23878686	0	0.411426246	1.580145484	0	1.682573297	6.00966069	0	7.980710829	0	0	7.156639311	0	5.700439718	0	0	0.5360529	0.378511623	0	0.411426246
Alg9	0.333423734	0	4.465974465	0	0	0	6.36018867	0	0	0	2.867896464	0	0	0	0	0	0	0	0.40053793	0	0	6.924575003	0	0	0	0	0	0	0	0	0	0	7.87817356	3.196921734	0	0	0	0	0.565597176
Alk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkbh1	0	7.464423223	1.819668183	0	0	0	0	0	0	0	0	0	0.378511623	0	0	0	0	0.485426827	0.5360529	0	0	1.03562391	7.259272487	1.765534746	3.72900887	0	2.341985747	1.495695163	0.604071324	0.454175893	0	0	0	0	0	0	0	5.032982417	0
Alkbh2	0	0	0	0	0	0	0	0	0	0	0	4.067810784	0	0	0	0	0	0	0	0	0	0	0	0	2.169925001	1.182692298	0	0	0	0	0	0	0	0	0	0	0	0	1.580145484
Alkbh3	5.069530325	0	8.753584481	0	0	0.678071905	0	0	8.577919714	0	8.114523197	0	0	0	0	6.718772592	0	0	0	3.936402378	0	8.279471296	8.681976264	0	0	0	4.758622982	0	0	0	0	0	6.544887178	4.980482356	0	0	5.950001749	8.740826395	0
Alkbh4	5.472812666	0	0	7.951517859	0	0	0.475084883	0	0	0	0	0	0	0	0	0	0	0	8.332528928	0	0	0	4.187451054	0	8.08390476	0	1.786596362	0	0	0	0	0	0	4.173926932	0	0	0	0.82374936	1.124328135
Alkbh5	4.790772038	5.153805336	1.855989697	6.516015147	3.267535798	6.66987716	6.952100554	6.022589749	4.529196268	5.307792796	5.796753477	5.238404739	4.948133578	5.719731057	0	3.94016675	6.164303583	5.743891911	0	4.795974694	4.022367813	4.64731451	3.244887059	4.124328135	5.602884409	6.025471815	2.173127433	5.545968369	6.207111961	5.06995989	4.115199749	6.14363831	6.049630768	5.43629512	2.627606838	4.300123725	5.391630262	5.442611804	4.407352751
Alkbh6	0	0	1.650764559	1.835924074	0	3.308885057	0	0.815575429	0	0	0	0	0.731183242	0	0	5.132988043	8.677014857	1.875780063	0	5.73714592	6.795715007	6.48703608	8.003096215	0	0	7.950001749	0	2.007195501	8.28503225	0	2.073820233	5.817879032	8.378685014	2.924099886	0	0	2.367371066	8.223229457	1.709290636
Alkbh7	8.082202276	1.895302621	0	0	0	0	0	0	0	0	3.95419631	0	0	0	0	6.225352061	0	0	0	0	0	5.72955277	0	0	0	0	0	0	0	0	0	0	1.367371066	7.418442971	2.266036894	0	0	0	0.82374936
Alkbh8	3.140778656	3.163498732	0	0	0	0.389566812	0	7.936166778	5.561020578	0	9.287112094	0.378511623	0	0	0	0	0	3.626439137	0.475084883	0	0.526068812	7.520500825	3.784503983	0	0	0	0	0	8.639955645	0	0	5.238022518	0	0	0	0.485426827	0	0.887525271	0
Allc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alms1	0	6.015247774	4.121844298	0	0	0	0	0.084064265	0	0	0	0	0	1.310340121	0	0	1.124328135	0	0	0	0.250961574	0	0	0	0	0	3.150559677	0	0.137503524	0	0.097610797	0	4.590961241	0.632268215	0	0	0	5.552745937	0
Alms1-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.114367025	0	0	0	0	0	0	0	0	0	0	0	0	6.074034394	0	0	0	0	0	4.993221467	0	0	0	0	4.954661621	0
Alox12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411426246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alox12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alox12e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.937285534	0	0	0	0	0	0	0	0	0	0	0	0
Alox15	0	0	0	0.555816155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.061344188	0	0	0	0	0	0	0	0	0	0	0	0
Alox5	7.609104847	7.025582548	0	7.421728238	0	0	0	0	0.59454855	6.392832579	0	0	0	0	0	6.574555686	0	0	8.0519702	0	5.152994605	0	0	0.298658316	0	0	9.10063606	0	0	0.321928095	0	1.948600847	0	0	0	0	0	0	0
Alox5ap	10.14557557	9.087091512	8.095977149	9.532979237	10.37491993	7.77432585	11.26272912	8.394119665	5.855242251	0	8.088364244	7.535586436	4.440952198	7.179013346	0	9.364156547	9.942265238	9.372016166	9.181003133	8.875257876	10.71085808	9.264747528	9.40782009	8.956811732	9.006690739	9.211279947	9.868297843	3.480265122	9.078337639	9.584323666	9.574536764	10.93372753	10.31232709	9.631995503	8.599280595	8.485748821	9.823016874	9.254201912	8.875503635
Alox8	2.408711861	3.580145484	2.994579724	2.372952098	2.310340121	1.90303827	0.948600847	2.454175893	0.98550043	0	0.669026766	3.211012193	3.044394119	2.319039816	0	0.641546029	2.604071324	2.857980995	2.198494154	2.077242999	2.117695043	2.257010618	3.037382222	1.464668267	3.15704371	2.169925001	1.5360529	0.887525271	3.005399988	3.058316496	2.655351829	2.737686761	0.575312331	0.070389328	0.613531653	1.207892852	1.90303827	3.147306699	3.028569152
Aloxe3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpk1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.911691582	0.333423734	0	0	0	0	0	2.451540833	0	0	3.702657543	6.176522247	0	2.137503524	0
Alpk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpk3	0	0	0	0	0	0	0.137503524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.501439145	0	0	0	0	0	0
Alpl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alppl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Als2	2.247927513	3.560714954	1.819668183	2.769771739	2.301587647	1.757023247	2.700439718	7.561020578	1.831877241	0	7.855055329	8.149188221	1.709290636	1.914564523	0	4.071247819	6.609252626	3.773996325	3.065227623	2.432959407	4.958378712	1.15704371	2.339137385	0.584962501	3.160274831	2.961623328	1.263034406	1.570462931	7.45228243	2.3950628	1.411426246	1.871843649	0.632268215	4.665051614	0	2.528571319	1.23878686	4.097610797	2.372952098
Als2cl	0	0	0	0.286881148	0	0	0	0	0	0	0	0	0	0	0	0.176322773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Als2cr11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Als2cr12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.725741157	0	0	0	0	0	0	0
Alx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alx3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alx4	0.176322773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163498732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alyref	4.555202634	3.669026766	7.273609132	5.801417366	0	5.982993575	5.387155718	5.08491466	5.810443104	0	4.212569339	1.545968369	4.966245873	3.544732656	0	3.659924558	5.789990019	3.482848283	2.746312766	5.296824459	5.987548259	4.66448284	6.832510308	5.354028938	4.477677328	6.958494716	4.914564523	5.14689956	4.097610797	5.67468662	4.455491621	1.339137385	4.321206567	6.061560209	6.222456826	7.143842354	5.531693361	5.742545234	6.530757457
Alyref2	0	0	1.014355293	6.672283894	0	0	0	0	3.996388746	0	0	0	0	5.169925001	0	0	0	0	0	0	0	0	0	0.622930351	0	0	7.160678213	0.782408565	0	0	0	4.615298579	0	0	0	0.799087306	0	0	3.353323291
Amacr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.469885976	0	0	0	0	0	0	0	0	0	0	0	0	2.424922088	0	0	0	0
Ambn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ambp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ambra1	0	0.201633861	0	2.313245852	1.773996325	0	0	0	0	0	0	6.163096138	0	0	0	0	1.469885976	0	0	0.831877241	0	0	0	0	3.669026766	0	0	0	0	0	0	0	0	0	0	3.486714373	0	0	0
Amd1	7.908152402	0	6.776893569	1.632268215	0	0	0	6.409900033	7.255217454	0	0	0	7.796883233	8.302136235	0	6.204375511	7.748058639	8.790706886	0	0	0	0	0	0	0	7.389824904	8.531420452	0	6.747655933	0	0	2.648465443	0	0	1.22650853	0	0	0	0
Amd2	8.260496187	5.430285273	9.298772854	0	0.464668267	4.99004722	6.530601415	4.531069493	0	7.205060111	7.790381081	8.747051663	9.157296402	5.631395354	9.682836616	0	8.15192983	0	0	6.777945671	5.617651119	6.933572638	7.856363275	5.065227623	7.6285549	0	7.568412191	1.887525271	5.494095545	1.077242999	0.275007047	0	4.225737653	7.187253086	0	0	3.904002316	7.24060055	9.071971775
Amdhd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amdhd2	0	0.632268215	0	4.148934105	0	3.001802243	0	9.000760596	0	0	0	0	8.210573943	0	0	7.068348361	0	0	8.352837959	1.5360529	7.970681128	7.259178313	5.251340383	0	6.744161096	0	1.169925001	1.510961919	0	1.339137385	5.7473874	0	6.28077077	6.836555368	4.864433796	0	0	0	0
Amelx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amer1	0	3.294253136	3.381283373	0	0	0.575312331	0	4.653633311	0	0	0	0	0	0	0	0	0	3.922197848	0	0	0	5.807612523	0	0	0	0	3.722466024	5.840966704	5.326609251	0	0	0	0.176322773	0	0	0	0	0	1.726831217
Amer2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amer3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amfr	6.198101209	0	0	4.144862143	0	3.198494154	3.329123596	0	4.895787316	0	6.528258743	0	0	3.699329526	0	1.411426246	3.56315813	0.275007047	0	1.384049807	7.193673195	0	2.056583528	2.003602237	7.77148947	0	2.347665656	2.443606651	0.855989697	0	6.836429131	5.263410059	1.189033824	5.536363792	0	0	0	0	0.765534746
Amh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amhr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amica1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amigo1	0	0	0	3.751677946	0	0	0	0.432959407	0	0	0	0	0	0	0	0	0	0	0	0	3.570462931	0	1.914564523	0	0	0	0	0	0	0	0	0	0	0	0.5360529	0	0	0	0
Amigo2	0	0	0	0	0	0.584962501	0	0	0	0	0	0.782408565	0	0	0	0	0	0	0	0	1.906890596	0	0	0	0	5.943921327	0	0	0	0	0	0	0	0	0	0	0	0	0
Amigo3	0	0	0	0	0	0	0	0.831877241	0	0	0	0	0	0	0	0	0	0	0	0.333423734	0	0	0	0	0	0	0	0	0	0	2.347665656	0	0	0	0	0	0	0	0
Ammecr1	4.875288598	0	0	6.488482874	0	0	4.479618608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.063502942	5.808642468	1.3950628	1.778208576	0	0	0	0	7.276589716	0	3.679198571	0	0	0.970853654	0	0
Ammecr1l	0	0	5.714795011	0	0.321928095	0.201633861	0	0	3.71259578	0	1.327687364	0.50589093	0	4.862451391	0	2.698218478	3.005399988	0	0	0	0	6.083213368	7.567651918	0	5.598424761	0	0	0.613531653	0.275007047	0	7.797726365	6.538693351	0	0	0	0	6.691254979	0.176322773	0
Amn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.803227036	0	0	0	0	0	0	0
Amot	0.310340121	0	0	0	0	2.201633861	0	0	0	0	0	0	0	4.605849867	0	2.560714954	0	0	0.163498732	0	0	0	0	0	0	2.722466024	0	0	0	0	0.250961574	0	0	0	1.773996325	0	0	0	0
Amotl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amotl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ampd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ampd2	4.153805336	0.286881148	3.489286023	8.087144565	0.432959407	2.889473543	0	5.48058827	5.546585829	0	8.809510912	5.647890091	8.983791683	2.292781749	8.570462931	3.902073579	0.90303827	7.57038703	0	4.834407842	0	0	0.807354922	0.464668267	5.988002938	4.87282876	7.664767255	4.040015679	7.710324307	7.949826711	6.344295908	1.3950628	4.756489607	5.744968348	0.321928095	6.075104722	1.137503524	0	8.025859346
Ampd3	0	0	0	0	0	0	0.214124805	0	0	0	0	0	0	0	0	0	0	0	0	1.575312331	0	0	0	0	0	0	0	0	0	0	0	0.263034406	0	0	0	0	0	0	0
Amph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
