UID	11RosaH	12RosaH	14RosaF	16RosaF	17Rosa-	18Rosa-	8RosaH	9RosaH	CAG-14914	CAG-14915	CMP	GMP	Gfi1.Null	Irf8.Null	LSK
Trub2	4.473786912	4.186659017	4.219555769	4.441616269	3.752748591	4.13093087	3.893362211	4.245647774	4.43496176	4.699329526	4.525442506	4.653060017	4.658782734	4.416164165	4.567423758
Try10	0	0	0	0	0	0	0	0	0	0.555816155	0	0.263034406	0	0	0
Try4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Try5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsacc	2.503348735	1.963474124	0.948600847	2.726831217	2.914564523	2.50589093	2.809414444	1.063502942	1.244887059	2.833902077	2.709290636	2.545968369	2.778208576	3.08236197	4.018812186
Tsc1	3.532316959	3.201633861	2.825785627	3.12763328	3.314696526	3.783456654	3.187451054	3.196921734	3.385431037	3.810443104	3.363171077	3.321928095	2.811471031	2.582556003	4.569855608
Tsc2	4.740387932	4.921245889	4.869871406	4.952799478	4.792334806	5.038699551	4.483493351	4.687620632	4.541638734	4.869377924	4.833396134	4.818134761	4.071247819	3.866907978	5.224194664
Tsc22d1	3.456806149	3.049630768	2.720278465	3.124328135	3.781359714	3.969933275	3.181102551	3.054848477	3.344828497	3.918386234	3.564378169	3.754887502	4.024142346	3.822730148	7.901711654
Tsc22d2	2.981852653	2.707082992	2.46727948	2.671293372	3.12763328	3.423578171	2.935459748	2.765534746	3.078951341	3.155425432	3.075532631	3.073820233	2.422233001	2.039138394	3.464668267
Tsc22d3	2.987320866	3.037382222	3.313245852	3.531069493	3.266036894	2.861955364	2.459431619	2.639232163	3.084064265	2.974529312	5.225737653	5.225737653	3.764473551	5.451870479	6.437294331
Tsc22d4	5.024142346	5.024585638	5.409730354	5.374691752	5.030777472	5.363871925	5.038699551	4.962549023	4.421559945	4.731726323	7.496574197	7.530367318	6.929554316	7.361680644	7.421139126
Tsen15	4.942983598	4.934988202	4.429615964	4.703211467	4.3950628	4.171527106	4.734438666	4.703211467	4.521678952	4.132576843	4.806839582	4.475733431	5.077242999	4.721372659	5.889473543
Tsen2	3.846994687	4.040015679	3.709290636	3.697106574	3.669026766	3.443606651	3.918386234	4.189824559	3.43162296	3.64731451	4.277240898	4.135042286	4.310340121	3.842978832	4.597531174
Tsen34	4.440952198	3.884597921	4.690417096	3.776103988	5.084489525	3.99095486	4.932155684	4.360364277	4.888499736	4.177120503	5.29130886	5.263785614	5.694601653	5.051372102	5.85698569
Tsen54	3.720278465	3.250961574	2.873813198	2.996388746	2.462052319	3.311793718	3.671293372	2.82984956	2.669026766	3.139142019	4.734980523	4.554588852	4.505255801	3.901108243	5.461724992
Tsfm	4.813011549	4.569855608	4.388878339	4.642701572	4.062639828	4.06436554	4.837943242	4.775050541	3.852997588	3.915520901	5.896029603	5.715618859	6.448405435	5.631686366	5.293149737
Tsg101	5.120600774	5.06436554	5.04220656	4.988684687	5.515069014	5.003152449	4.819668183	5.155020578	5.500802053	4.987775616	5.740387932	5.697662633	5.746850183	5.626439137	6.4747605
Tsga10	1.650764559	1.232660757	1.682573297	1.584962501	2.606442228	1.613531653	1.550900665	1.887525271	2.488000771	2.22342255	1.948600847	2.084064265	1.584962501	1.214124805	2.648465443
Tsga13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389328	0
Tsga8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tshb	0.545968369	0	0	0	0	1.169925001	0.516015147	0	0	0.879705766	0	0.731183242	0.163498732	0	0
Tshr	0.992768431	1.831877241	0.925999419	1.427606173	0	1.361768359	0.056583528	0.150559677	0	1.427606173	1.40053793	1.914564523	0.084064265	0.713695815	0
Tshz1	3.554588852	3.298658316	2.767654798	3.464668267	3.058316496	4.087462841	3.08236197	2.746312766	3.125981654	3.82984956	3.738767837	3.778208576	2.883620816	2.6622055	4.51412226
Tshz2	0.042644337	0.516015147	0	0	0	0	0	0	0	0.275007047	0	0	0	0	0.097610797
Tshz3	0.321928095	0.124328135	0.070389328	0.389566812	0.124328135	0.918386234	0.097610797	0	0.765534746	0.839959587	0.214124805	0.201633861	0.23878686	0.014355293	2.140778656
Tsix	0.201633861	0.367371066	0	0	0	0.163498732	0.070389328	0	0	0.411426246	0.042644337	0.097610797	0	0.014355293	0.298658316
Tsks	0	0	0	0	0	0	0	0	0	0	0.111031312	0.137503524	0.097610797	0.163498732	0.124328135
Tsku	0.201633861	0.084064265	0.084064265	0	0.23878686	0	0	0	0.137503524	0.367371066	0.042644337	0	0.163498732	0.028569152	0.189033824
Tslp	2.715893371	3.35473424	2.03562391	2.924099886	1.344828497	3.455491621	2.13093087	2.22650853	0.757023247	3.063502942	3.682573297	3.63691458	3.460742564	4.240314329	2.675815931
Tsn	6.456313341	6.443440891	6.236875245	6.380071387	6.099295204	6.121429909	6.283921772	6.425761401	5.973611276	6.009436756	6.500802053	6.491211756	6.483332111	6.06608919	6.856736756
Tsnax	6.25152975	6.185668359	6.133810091	6.195347598	5.523561956	5.490890979	6.266599166	6.242411963	5.953963599	5.799864411	6.398658196	6.356672044	6.245267467	5.997518235	6.533096079
Tsnaxip1	0.22650853	0	0	0.201633861	0.59454855	0	0	0.214124805	0.286881148	0.22650853	0.137503524	0	0	0.028569152	0
Tspan1	0.137503524	0.111031312	0.097610797	0.321928095	0.545968369	0	0.344828497	0.23878686	0	0.250961574	0	0.056583528	0.042644337	0	0.124328135
Tspan10	0.124328135	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312
Tspan11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan12	0	0	0.163498732	0	0	0	0.50589093	0.757023247	0	0	0	0	0	0.704871964	0
Tspan13	4.983677695	4.924575003	1.757023247	4.793895883	2.495695163	5.423241996	2.169925001	2.298658316	1.831877241	5.232660757	3.681449265	3.495695163	4.158660175	2.117695043	7.881113961
Tspan14	5.338424415	5.16711703	5.536363792	5.294620749	5.54689446	4.639810978	5.562547724	5.572586549	5.638073837	4.721919446	6.443275112	6.43812648	5.901349638	5.95070169	7.301587647
Tspan15	0.555816155	0.475084883	0.333423734	0.584962501	0.555816155	0.739848103	0.298658316	0.475084883	0	0.389566812	0.028569152	0.097610797	0.028569152	0.056583528	0.516015147
Tspan17	0.584962501	0.948600847	1.117695043	1.13093087	1.327687364	1.028569152	1.195347598	0.757023247	1.195347598	1.687060688	1.124328135	0.879705766	1.378511623	1.500802053	1.416839742
Tspan18	0.250961574	0	0.042644337	0.056583528	0.084064265	0.189033824	0	0	0	0.659924558	0	0.028569152	0.042644337	0	0
Tspan2	5.889473543	5.648177796	4.657068301	5.578938713	3.475084883	4.639810978	3.628773595	3.928844037	2.480265122	4.497612366	5.246408087	5.443275112	4.351910961	5.135452784	5.102238194
Tspan2os	0	0	0	0	0	0	0	0	0	0	0.333423734	0.555816155	0.286881148	1.042644337	0.687060688
Tspan3	6.088099184	5.619413011	5.58165253	5.878725341	5.098453246	5.348728154	5.725468513	5.740387932	5.06608919	5.112700133	5.433627167	5.338780944	5.34553831	4.616475329	6.769507291
Tspan31	6.899900664	7.141187525	7.006410239	6.986069563	6.835039799	6.777025123	6.929080835	6.888986721	7.025250322	6.783849492	6.862327401	6.754753913	6.697245609	6.626293108	6.259460816
Tspan32	6.685239369	6.959538341	6.409560655	7.063502942	4.56924803	6.332886917	4.771357409	5.150153455	4.456806149	5.9800253	6.918266959	6.968666793	5.963705307	7.03496399	7.633285887
Tspan33	0.970853654	0.963474124	0.111031312	1.627606838	0.298658316	1.310340121	0.344828497	0.23878686	1	0.659924558	1.22650853	0.815575429	0.250961574	0.111031312	2.411426246
Tspan4	5.83491343	5.848748115	4.855491443	5.513490746	4.654206378	5.566815154	5.381975479	5.430954271	4.155425432	5.283921772	6.055065473	5.903279342	5.72410452	5.320845668	7.193081765
Tspan5	4.786596362	4.926473911	4.90014226	4.803743669	4.470536865	4.739848103	4.809928866	4.941106311	4.66732447	4.386121157	5.131342539	5.125981654	4.760753208	4.876271361	4.808385051
Tspan6	1.925999419	1.769771739	0.22650853	1.786596362	0	2.160274831	0.137503524	0.263034406	0	2.077242999	1.111031312	1.028569152	0	0.454175893	4.97819563
Tspan7	0.150559677	0	0.111031312	0.124328135	0	1.03562391	0.584962501	0.378511623	0.35614381	0.516015147	0.163498732	0	0.669026766	0.895302621	0.98550043
Tspan8	0.516015147	1.469885976	1.084064265	1.361768359	0	0.678071905	0	0	0.632268215	0.879705766	0.150559677	0	0.070389328	0	0.584962501
Tspan9	2.655351829	3.187451054	0.992768431	2.673556424	0.070389328	2.173127433	0	0.782408565	0.084064265	1.944858446	2.724650272	2.44625623	0.070389328	0.918386234	2.46727948
Tspear	0.201633861	0.163498732	0.23878686	0.263034406	0	0	0	0.275007047	0	0	0.23878686	0.189033824	0.201633861	0.23878686	1.182692298
Tspo	8.317503062	8.19061486	8.302867361	8.231749192	9.071569622	8.007980336	8.524463359	8.073284692	8.655101339	7.84323015	8.497253084	8.392660881	9.236444783	8.133861454	7.030556792
Tspo2	0.748461233	0.250961574	0	1.263034406	0	1.176322773	0	0	0	0.910732662	0.565597176	0.250961574	0	0.163498732	1.526068812
Tspy-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspyl1	5.174326515	5.158660175	5.096346199	5.13422094	5.364572432	5.336283388	5.284292026	4.943921327	5.39609097	5.205548911	5.437627248	5.435961895	5.003602237	4.862947248	6.344828497
Tspyl2	5.161484639	4.909773104	5.068670811	4.960233672	5.319762428	5.801417366	4.921245889	4.74092756	4.742545234	5.609991295	4.289096702	4.13093087	3.813524689	3.981852653	4.399854674
Tspyl3	4.04701482	4.107687869	3.817623258	4.030336078	3.025028794	4.032982417	3.193771743	3.294253136	2.771885579	3.766595162	4.083213368	3.967168608	3.292781749	3.3950628	5.214124805
Tspyl4	1.214124805	0.50589093	0.687060688	0.641546029	1.411426246	1.516015147	1.056583528	0.422233001	1.526068812	1.604071324	0.918386234	0.925999419	0.963474124	0.807354922	3.327687364
Tspyl5	0.056583528	0	0	0.056583528	0	0.084064265	0.056583528	0	0	0.443606651	0.189033824	0.084064265	0.028569152	0	0.422233001
Tsr1	6.171527106	5.971773447	5.275752049	5.847996907	4.624685811	5.303415463	5.952333566	6.03562391	5.039138394	5.446917865	5.961854808	5.952566541	5.930027641	5.177917792	6.002027365
Tsr2	4.246408087	3.934516502	3.303050085	3.902073579	2.765534746	3.682573297	3.699329526	4.040892431	3.200064862	3.87774425	4.116863758	4.010779839	4.241840184	3.82984956	4.788163657
Tsr3	5.265286858	5.188242656	5.147306699	4.859969548	4.49057013	4.969472865	4.687620632	4.621758857	5.239932613	6.006298024	4.794935663	4.647890091	4.997292408	4.828834649	4.940636607
Tssc1	4.972233124	5.207892852	4.637494325	4.66448284	4.952333566	4.587364991	4.888012585	4.649040566	4.529196268	4.453517579	5.10433666	5.155020578	5.194559886	4.811984719	4.914564523
Tssc4	5.197314999	5.308521062	5.347665656	5.409730354	4.870857864	5.452529545	5.159467729	5.033863452	5.23878686	5.26190686	5.848748115	5.817111573	6.058316496	5.864186145	5.805292456
Tssk1	0	0	0	0	0	0	0	0.321928095	0.432959407	0	0	0.084064265	0	0	0
Tssk2	0.189033824	0	0	0	0.604071324	0	0.176322773	0	0	0.35614381	0	0.084064265	0	0.111031312	0.176322773
Tssk3	0	0.22650853	0	0	0	0	0.815575429	0.250961574	1.021479727	0	0	0	0	0	0
Tssk4	0.757023247	0.176322773	0	0.782408565	1.310340121	0.970853654	0.176322773	0	0.275007047	0.86393845	0.50589093	0.773996325	0.286881148	0.495695163	0.790772038
Tssk5	0	0	0	0	0	0.23878686	0.163498732	0.163498732	0	0	0.137503524	0.084064265	0	0.097610797	0
Tssk6	0	0.704871964	0.678071905	0.176322773	0.799087306	1.042644337	0	0.189033824	0	0.678071905	2.959770155	2.916476644	1.851998837	2.275007047	2.879705766
Tst	6.753551055	6.670443812	6.28169825	6.799864411	4.659924558	6.235918488	5.539469035	5.933808662	3.117695043	5.15704371	5.447579197	5.489928219	4.969012308	5.627898616	5.091276694
Tsta3	5.192588722	5.418527302	5.152183419	5.488000771	5.14974712	4.959770155	4.950001749	5.050936965	4.541019153	4.887037791	6.024142346	5.870857864	6.191009849	5.873567152	5.853995647
Tstd1	1.748461233	0.475084883	2.358958826	2.10433666	2.347665656	2.606442228	1.682573297	2.17951105	1.704871964	2.794935663	1.084064265	1.416839742	1.956056652	1.575312331	1.859969548
Tstd2	4.871350841	4.670727054	4.745775149	4.777156666	4.755421735	4.63343121	4.535430915	4.776630423	4.512858954	4.454175893	4.822220272	4.852997588	4.344118335	4.158660175	5.237257771
Tstd3	3.680324357	4.109360559	4.771885579	4.43629512	4.846493316	3.145677455	4.421559945	4.464668267	5.378511623	4.297191417	3.486714373	3.482848283	3.358958826	3.771885579	2.378511623
Tsx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttbk1	0.137503524	0	0	0.097610797	0	0	0	0	0	0	0.014355293	0.014355293	0	0	0.454175893
Ttbk2	2.765534746	2.526068812	1.933572638	2.327687364	2.232660757	2.550900665	2.03562391	2.263034406	2.080657663	2.63691458	2.247927513	2.358958826	1.464668267	1.269033146	3.142413438
Ttc1	6.957566416	6.9185055	6.772941338	6.833143096	6.433293326	6.559797696	6.991068275	6.88886499	6.951284715	6.921126849	5.663629259	5.709566354	6.093179847	5.654779217	5.749534268
Ttc12	1.220329955	1.682573297	1.084064265	1.169925001	1.541019153	1.831877241	1.49057013	1.545968369	1.713695815	1.887525271	1.124328135	1.063502942	0.90303827	1.084064265	1.40599236
Ttc13	4.545350645	4.567423758	4.304511042	4.583158004	4.150559677	4.501439145	4.100136671	4.259272487	4.384740587	4.564987801	5.70348835	5.717539343	5.436628267	5.003152449	5.593951284
Ttc14	4.322649262	4.13996057	3.795974694	4.08491466	4.169123281	4.693208149	3.888499736	3.948600847	4.142413438	4.844988157	4.503348735	4.719731057	3.622930351	3.491853096	5.676098121
Ttc16	0.495695163	0.298658316	0	0.298658316	0	0	0	0.084064265	0	0	0.150559677	0.137503524	0.124328135	0.111031312	0
Ttc17	3.476381688	3.605257263	3.316145742	3.566815154	3.780310099	3.797012978	3.447579197	3.495695163	3.936402378	4.079804755	4.008092421	4.116031993	3.504620392	3.516015147	4.56193706
Ttc18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc19	3.786596362	3.781359714	3.432959407	3.783456654	4.072963272	4.242602506	4.057450272	4.010779839	4.023255352	4.379898164	3.300123725	3.390942773	3.550900665	3.419538892	4.111865964
Ttc21a	1.641546029	2.3950628	1.565597176	2.671293372	0.695993813	3.654206378	0.713695815	0.871843649	0.35614381	2.935459748	3.054848477	3.246408087	1.310340121	3.237257771	0.454175893
Ttc21b	3.344828497	2.565597176	2.010779839	2.518535139	2.580145484	2.914564523	3.142413438	2.639232163	3.384049807	3.153805336	2.86393845	2.811471031	3.334854269	2.367371066	4.018812186
Ttc22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097610797
Ttc23	0.35614381	0.815575429	0.443606651	0.86393845	0.687060688	1.367371066	0.526068812	0.432959407	0.411426246	0.956056652	0.432959407	0.5360529	0.263034406	0.411426246	1.014355293
Ttc23l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc24	0	0	0	0	0	0	0	0	0	0.411426246	0.042644337	0	0	0	0
Ttc25	0.084064265	0.275007047	0.321928095	0.475084883	0.389566812	1	0.084064265	0.23878686	0	0.333423734	0.042644337	0.124328135	0.286881148	0.137503524	0.084064265
Ttc26	0.678071905	0.748461233	0.344828497	0.807354922	0.5360529	1.097610797	0.35614381	0.454175893	0.422233001	0.713695815	0.790772038	0.613531653	0.650764559	0.286881148	2.367371066
Ttc27	5.252854626	5.014355293	4.479618608	4.961160258	4.19298317	4.562547724	5.031218731	5.09212285	4.325530332	4.555816155	5.116031993	5.155425432	5.10433666	4.404630684	5.076815597
Ttc28	0.678071905	0.310340121	0.137503524	0.422233001	0.321928095	0.422233001	0.124328135	0.201633861	0.22650853	1.021479727	0.790772038	0.739848103	0.40053793	0.163498732	3.15704371
Ttc29	0.201633861	0.389566812	0	0.411426246	0	0	0	0	0	0	0	0	0	0	0
Ttc3	5.250582665	5.118110506	4.388878339	4.960233672	4.089159132	5.284662185	4.215678597	4.402585758	4.005399988	5.257387843	4.382667253	4.413458688	3.152183419	2.792855352	6.076601849
Ttc30a1	2.443606651	2.797012978	2.028569152	2.485426827	2.10433666	2.480265122	2.462052319	2.298658316	1.895302621	2.22342255	2.956056652	2.95419631	2.347665656	2.247927513	3.347665656
Ttc30a2	0	0.163498732	0	0	0	0.678071905	0	0	0.176322773	0	0.150559677	0	0.176322773	0.111031312	0.545968369
Ttc30b	1.495695163	1.007195501	1.269033146	1.673556424	1.646162657	1.618238656	1.275007047	1.182692298	0.831877241	1.599317794	1.250961574	1.422233001	1.10433666	1.063502942	2.942983598
Ttc32	4.458775699	4.786596362	4.489928219	4.786073552	4.358255587	3.656496371	4.788685711	4.613531653	4.500802053	4.297925053	5.324450605	5.246788094	5.320484678	5.088735246	5.043956873
Ttc33	4.177120503	4.301587647	3.902073579	4.06436554	3.999098034	3.419538892	4.053980168	4.272023189	4.195347598	3.989139007	4.803743669	4.89917563	4.627023106	4.35614381	5.428946345
Ttc34	0	0	0	0	0	0.111031312	0	0	0.201633861	0	0	0	0	0.028569152	0
Ttc36	0	0	0	0	0	0	0	0	0	0	0.378511623	0.310340121	0.22650853	0.201633861	0.765534746
Ttc37	4.351910961	4.040015679	3.519793486	3.865918815	3.758089934	4.185073638	4.039138394	4.234194723	3.90014226	4.146492307	4.276496666	4.421559945	3.357552005	2.776103988	4.822730148
Ttc38	2.09085343	2.097610797	1.86393845	2.014355293	2.039138394	1.713695815	1.970853654	1.604071324	2.485426827	2.765534746	2.646162657	2.833902077	2.568032105	2.821710215	4.008988783
Ttc39a	0.90303827	1.40053793	2.137503524	1.713695815	0.895302621	1.782408565	0.454175893	0.799087306	1.232660757	1.077242999	0.925999419	0.773996325	1.257010618	1.275007047	0.454175893
Ttc39b	1.981852653	2.50589093	0.678071905	2.313245852	0.669026766	2.347665656	0.250961574	0.286881148	0.839959587	2.682573297	0.485426827	0.622930351	0.250961574	0.137503524	3.080657663
Ttc39c	3.599317794	3.801158656	4.311067102	4.00270252	3.388189537	2.927896454	3.669026766	3.837943242	3.313245852	3.132576843	4.418189948	4.483493351	3.826802684	4.740387932	2.472487771
Ttc39d	0.124328135	0.111031312	0	0	0	0	0.22650853	0	0.310340121	0	0	0	0	0	0
Ttc4	4.277240898	4.267535798	3.973611276	4.221877081	3.934516502	3.981852653	4.447579197	4.285402219	3.941106311	4.539779192	4.869871406	4.852997588	4.676380255	4.405311683	5.651051691
Ttc5	5.079378111	4.877253454	4.754887502	5.076815597	4.953265239	5.415826257	5.097610797	4.923624611	4.678635348	5.538848521	5.50779464	5.447909749	5.275752049	5.324810603	6.200849575
Ttc7	5.079378111	5.105594276	5.388533979	5.247168	5.482525641	5.275379596	5.253232939	5.245267467	5.551823596	5.493134922	6.357552005	6.459103696	5.766330131	5.601399391	6.263034406
Ttc7b	4.630521963	4.476381688	4.64731451	4.302319051	4.18030702	4.309612772	4.486070744	4.393690764	4.215678597	4.624685811	4.509062386	4.64038956	4.608217853	3.842978832	5.095502518
Ttc8	2.361768359	1.803227036	0.963474124	2.250961574	2.056583528	1.659924558	1.339137385	1.454175893	1.257010618	1.641546029	2.014355293	2.107687869	1.895302621	1.389566812	3.99004722
Ttc9	0	0	0.189033824	0	0	0	0	0	0	0	0.097610797	0.124328135	0.084064265	0	0.111031312
Ttc9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc9c	5.904002316	5.853496704	5.59812696	5.839203788	5.568336182	5.831623937	5.776630423	5.821710215	5.679761574	5.639810978	5.508428653	5.533251852	4.936873462	4.453517579	5.723012396
Ttf1	4.367371066	4.093391153	3.913607512	4.383358695	4.289096702	4.601102203	4.08236197	3.891419187	4.253989266	4.697106574	4.468583317	4.392317423	3.852997588	3.981852653	4.874305166
Ttf2	4.440952198	4.508428653	4.268284667	4.299391206	4.13093087	4.275007047	4.587964989	4.478971805	4.360364277	4.204766751	4.992315252	4.988230223	4.501439145	4.053980168	5.026800059
Tti1	4.356848079	4.221103725	4.145677455	4.449561375	4.023255352	4.888012585	3.67468662	3.867896464	3.798050515	4.529196268	4.926948248	5.015247774	4.04701482	3.938285792	5.465321514
Tti2	4.412104045	4.410748128	4.390942773	4.459431619	4.61176256	4.636334602	4.416839742	4.475084883	4.309612772	4.399854674	4.395748328	4.463360886	4.214124805	4.092545742	4.607034346
Ttk	5.763145958	5.831117195	5.651051691	5.683977107	5.46760555	5.297925053	5.764473551	5.963011648	5.590063019	5.504620392	5.110196178	5.213736096	4.964398632	4.477029653	5.086189313
Ttl	2.021479727	1.516015147	1.275007047	1.659924558	1.82374936	2.3950628	2.229587923	2.14404637	2.790772038	2.438292852	2.12763328	2.13422094	2.121015401	1.811471031	3.428946345
Ttll1	3.857980995	4.189033824	4.121844298	4.384049807	3.938285792	3.489286023	2.935459748	3.621758857	3.43162296	4.122672719	2.897240426	2.780310099	2.454175893	2.192194165	3.40053793
Ttll10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttll11	0.150559677	0	0	0	0	0	0	0	0	0	0.028569152	0.070389328	0.137503524	0.321928095	0.214124805
Ttll12	5.121015401	5.243745235	4.904002316	5.170726276	4.543495883	4.869377924	5.002252452	5.060479781	4.846994687	4.921721947	4.438292852	4.362469889	4.644433152	3.54225805	4.769771739
Ttll13	0	0	0.250961574	0	0	0	0	0	0	0	0.070389328	0.124328135	0	0.124328135	0
Ttll2	0	0	0	0	0	0	0.150559677	0.150559677	0	0	0	0	0.056583528	0	0
